2025-05-04 22:06:46,071:WARNING:Missing element in card on page 1: Message: no such element: Unable to locate element: {"method":"css selector","selector":"div.badges div.content"}
  (Session info: chrome=133.0.6943.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
#0 0x577cf26be14a <unknown>
#1 0x577cf215bb80 <unknown>
#2 0x577cf21ad0e9 <unknown>
#3 0x577cf21ad271 <unknown>
#4 0x577cf21a0b36 <unknown>
#5 0x577cf21d2efd <unknown>
#6 0x577cf21a0a2a <unknown>
#7 0x577cf21d309e <unknown>
#8 0x577cf21f914a <unknown>
#9 0x577cf21d2ca3 <unknown>
#10 0x577cf219ef08 <unknown>
#11 0x577cf21a0071 <unknown>
#12 0x577cf2687b5b <unknown>
#13 0x577cf268bae2 <unknown>
#14 0x577cf2673967 <unknown>
#15 0x577cf268c6d4 <unknown>
#16 0x577cf2657c7f <unknown>
#17 0x577cf26accd8 <unknown>
#18 0x577cf26acea9 <unknown>
#19 0x577cf26bcfc6 <unknown>
#20 0x759602094ac3 <unknown>

2025-05-04 22:06:46,436:WARNING:Missing element in card on page 1: Message: no such element: Unable to locate element: {"method":"css selector","selector":"div.badges div.content"}
  (Session info: chrome=133.0.6943.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
#0 0x577cf26be14a <unknown>
#1 0x577cf215bb80 <unknown>
#2 0x577cf21ad0e9 <unknown>
#3 0x577cf21ad271 <unknown>
#4 0x577cf21a0b36 <unknown>
#5 0x577cf21d2efd <unknown>
#6 0x577cf21a0a2a <unknown>
#7 0x577cf21d309e <unknown>
#8 0x577cf21f914a <unknown>
#9 0x577cf21d2ca3 <unknown>
#10 0x577cf219ef08 <unknown>
#11 0x577cf21a0071 <unknown>
#12 0x577cf2687b5b <unknown>
#13 0x577cf268bae2 <unknown>
#14 0x577cf2673967 <unknown>
#15 0x577cf268c6d4 <unknown>
#16 0x577cf2657c7f <unknown>
#17 0x577cf26accd8 <unknown>
#18 0x577cf26acea9 <unknown>
#19 0x577cf26bcfc6 <unknown>
#20 0x759602094ac3 <unknown>

2025-05-04 22:06:46,436:INFO:Scraping page 2: https://sg.jobsdb.com/Software-Developer-jobs?page=2
2025-05-04 22:06:53,830:WARNING:Missing element in card on page 2: Message: no such element: Unable to locate element: {"method":"css selector","selector":"div.badges div.content"}
  (Session info: chrome=133.0.6943.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
#0 0x577cf26be14a <unknown>
#1 0x577cf215bb80 <unknown>
#2 0x577cf21ad0e9 <unknown>
#3 0x577cf21ad271 <unknown>
#4 0x577cf21a0b36 <unknown>
#5 0x577cf21d2efd <unknown>
#6 0x577cf21a0a2a <unknown>
#7 0x577cf21d309e <unknown>
#8 0x577cf21f914a <unknown>
#9 0x577cf21d2ca3 <unknown>
#10 0x577cf219ef08 <unknown>
#11 0x577cf21a0071 <unknown>
#12 0x577cf2687b5b <unknown>
#13 0x577cf268bae2 <unknown>
#14 0x577cf2673967 <unknown>
#15 0x577cf268c6d4 <unknown>
#16 0x577cf2657c7f <unknown>
#17 0x577cf26accd8 <unknown>
#18 0x577cf26acea9 <unknown>
#19 0x577cf26bcfc6 <unknown>
#20 0x759602094ac3 <unknown>

2025-05-04 22:06:54,302:WARNING:Missing element in card on page 2: Message: no such element: Unable to locate element: {"method":"css selector","selector":"div.badges div.content"}
  (Session info: chrome=133.0.6943.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
#0 0x577cf26be14a <unknown>
#1 0x577cf215bb80 <unknown>
#2 0x577cf21ad0e9 <unknown>
#3 0x577cf21ad271 <unknown>
#4 0x577cf21a0b36 <unknown>
#5 0x577cf21d2efd <unknown>
#6 0x577cf21a0a2a <unknown>
#7 0x577cf21d309e <unknown>
#8 0x577cf21f914a <unknown>
#9 0x577cf21d2ca3 <unknown>
#10 0x577cf219ef08 <unknown>
#11 0x577cf21a0071 <unknown>
#12 0x577cf2687b5b <unknown>
#13 0x577cf268bae2 <unknown>
#14 0x577cf2673967 <unknown>
#15 0x577cf268c6d4 <unknown>
#16 0x577cf2657c7f <unknown>
#17 0x577cf26accd8 <unknown>
#18 0x577cf26acea9 <unknown>
#19 0x577cf26bcfc6 <unknown>
#20 0x759602094ac3 <unknown>

2025-05-04 22:06:54,387:WARNING:Missing element in card on page 2: Message: no such element: Unable to locate element: {"method":"css selector","selector":"div.badges div.content"}
  (Session info: chrome=133.0.6943.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
#0 0x577cf26be14a <unknown>
#1 0x577cf215bb80 <unknown>
#2 0x577cf21ad0e9 <unknown>
#3 0x577cf21ad271 <unknown>
#4 0x577cf21a0b36 <unknown>
#5 0x577cf21d2efd <unknown>
#6 0x577cf21a0a2a <unknown>
#7 0x577cf21d309e <unknown>
#8 0x577cf21f914a <unknown>
#9 0x577cf21d2ca3 <unknown>
#10 0x577cf219ef08 <unknown>
#11 0x577cf21a0071 <unknown>
#12 0x577cf2687b5b <unknown>
#13 0x577cf268bae2 <unknown>
#14 0x577cf2673967 <unknown>
#15 0x577cf268c6d4 <unknown>
#16 0x577cf2657c7f <unknown>
#17 0x577cf26accd8 <unknown>
#18 0x577cf26acea9 <unknown>
#19 0x577cf26bcfc6 <unknown>
#20 0x759602094ac3 <unknown>

2025-05-04 22:06:54,601:WARNING:Missing element in card on page 2: Message: no such element: Unable to locate element: {"method":"css selector","selector":"div.badges div.content"}
  (Session info: chrome=133.0.6943.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
#0 0x577cf26be14a <unknown>
#1 0x577cf215bb80 <unknown>
#2 0x577cf21ad0e9 <unknown>
#3 0x577cf21ad271 <unknown>
#4 0x577cf21a0b36 <unknown>
#5 0x577cf21d2efd <unknown>
#6 0x577cf21a0a2a <unknown>
#7 0x577cf21d309e <unknown>
#8 0x577cf21f914a <unknown>
#9 0x577cf21d2ca3 <unknown>
#10 0x577cf219ef08 <unknown>
#11 0x577cf21a0071 <unknown>
#12 0x577cf2687b5b <unknown>
#13 0x577cf268bae2 <unknown>
#14 0x577cf2673967 <unknown>
#15 0x577cf268c6d4 <unknown>
#16 0x577cf2657c7f <unknown>
#17 0x577cf26accd8 <unknown>
#18 0x577cf26acea9 <unknown>
#19 0x577cf26bcfc6 <unknown>
#20 0x759602094ac3 <unknown>

2025-05-04 22:06:54,819:WARNING:Missing element in card on page 2: Message: no such element: Unable to locate element: {"method":"css selector","selector":"div.badges div.content"}
  (Session info: chrome=133.0.6943.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
#0 0x577cf26be14a <unknown>
#1 0x577cf215bb80 <unknown>
#2 0x577cf21ad0e9 <unknown>
#3 0x577cf21ad271 <unknown>
#4 0x577cf21a0b36 <unknown>
#5 0x577cf21d2efd <unknown>
#6 0x577cf21a0a2a <unknown>
#7 0x577cf21d309e <unknown>
#8 0x577cf21f914a <unknown>
#9 0x577cf21d2ca3 <unknown>
#10 0x577cf219ef08 <unknown>
#11 0x577cf21a0071 <unknown>
#12 0x577cf2687b5b <unknown>
#13 0x577cf268bae2 <unknown>
#14 0x577cf2673967 <unknown>
#15 0x577cf268c6d4 <unknown>
#16 0x577cf2657c7f <unknown>
#17 0x577cf26accd8 <unknown>
#18 0x577cf26acea9 <unknown>
#19 0x577cf26bcfc6 <unknown>
#20 0x759602094ac3 <unknown>

2025-05-04 22:06:55,163:WARNING:Missing element in card on page 2: Message: no such element: Unable to locate element: {"method":"css selector","selector":"div.badges div.content"}
  (Session info: chrome=133.0.6943.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
#0 0x577cf26be14a <unknown>
#1 0x577cf215bb80 <unknown>
#2 0x577cf21ad0e9 <unknown>
#3 0x577cf21ad271 <unknown>
#4 0x577cf21a0b36 <unknown>
#5 0x577cf21d2efd <unknown>
#6 0x577cf21a0a2a <unknown>
#7 0x577cf21d309e <unknown>
#8 0x577cf21f914a <unknown>
#9 0x577cf21d2ca3 <unknown>
#10 0x577cf219ef08 <unknown>
#11 0x577cf21a0071 <unknown>
#12 0x577cf2687b5b <unknown>
#13 0x577cf268bae2 <unknown>
#14 0x577cf2673967 <unknown>
#15 0x577cf268c6d4 <unknown>
#16 0x577cf2657c7f <unknown>
#17 0x577cf26accd8 <unknown>
#18 0x577cf26acea9 <unknown>
#19 0x577cf26bcfc6 <unknown>
#20 0x759602094ac3 <unknown>

2025-05-04 22:06:55,163:INFO:Scraping page 3: https://sg.jobsdb.com/Software-Developer-jobs?page=3
2025-05-04 22:07:02,703:WARNING:Missing element in card on page 3: Message: no such element: Unable to locate element: {"method":"css selector","selector":"div.badges div.content"}
  (Session info: chrome=133.0.6943.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
#0 0x577cf26be14a <unknown>
#1 0x577cf215bb80 <unknown>
#2 0x577cf21ad0e9 <unknown>
#3 0x577cf21ad271 <unknown>
#4 0x577cf21a0b36 <unknown>
#5 0x577cf21d2efd <unknown>
#6 0x577cf21a0a2a <unknown>
#7 0x577cf21d309e <unknown>
#8 0x577cf21f914a <unknown>
#9 0x577cf21d2ca3 <unknown>
#10 0x577cf219ef08 <unknown>
#11 0x577cf21a0071 <unknown>
#12 0x577cf2687b5b <unknown>
#13 0x577cf268bae2 <unknown>
#14 0x577cf2673967 <unknown>
#15 0x577cf268c6d4 <unknown>
#16 0x577cf2657c7f <unknown>
#17 0x577cf26accd8 <unknown>
#18 0x577cf26acea9 <unknown>
#19 0x577cf26bcfc6 <unknown>
#20 0x759602094ac3 <unknown>

2025-05-04 22:07:03,194:WARNING:Missing element in card on page 3: Message: no such element: Unable to locate element: {"method":"css selector","selector":"div.badges div.content"}
  (Session info: chrome=133.0.6943.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
#0 0x577cf26be14a <unknown>
#1 0x577cf215bb80 <unknown>
#2 0x577cf21ad0e9 <unknown>
#3 0x577cf21ad271 <unknown>
#4 0x577cf21a0b36 <unknown>
#5 0x577cf21d2efd <unknown>
#6 0x577cf21a0a2a <unknown>
#7 0x577cf21d309e <unknown>
#8 0x577cf21f914a <unknown>
#9 0x577cf21d2ca3 <unknown>
#10 0x577cf219ef08 <unknown>
#11 0x577cf21a0071 <unknown>
#12 0x577cf2687b5b <unknown>
#13 0x577cf268bae2 <unknown>
#14 0x577cf2673967 <unknown>
#15 0x577cf268c6d4 <unknown>
#16 0x577cf2657c7f <unknown>
#17 0x577cf26accd8 <unknown>
#18 0x577cf26acea9 <unknown>
#19 0x577cf26bcfc6 <unknown>
#20 0x759602094ac3 <unknown>

2025-05-04 22:07:03,276:WARNING:Missing element in card on page 3: Message: no such element: Unable to locate element: {"method":"css selector","selector":"div.badges div.content"}
  (Session info: chrome=133.0.6943.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
#0 0x577cf26be14a <unknown>
#1 0x577cf215bb80 <unknown>
#2 0x577cf21ad0e9 <unknown>
#3 0x577cf21ad271 <unknown>
#4 0x577cf21a0b36 <unknown>
#5 0x577cf21d2efd <unknown>
#6 0x577cf21a0a2a <unknown>
#7 0x577cf21d309e <unknown>
#8 0x577cf21f914a <unknown>
#9 0x577cf21d2ca3 <unknown>
#10 0x577cf219ef08 <unknown>
#11 0x577cf21a0071 <unknown>
#12 0x577cf2687b5b <unknown>
#13 0x577cf268bae2 <unknown>
#14 0x577cf2673967 <unknown>
#15 0x577cf268c6d4 <unknown>
#16 0x577cf2657c7f <unknown>
#17 0x577cf26accd8 <unknown>
#18 0x577cf26acea9 <unknown>
#19 0x577cf26bcfc6 <unknown>
#20 0x759602094ac3 <unknown>

2025-05-04 22:07:03,489:WARNING:Missing element in card on page 3: Message: no such element: Unable to locate element: {"method":"css selector","selector":"div.badges div.content"}
  (Session info: chrome=133.0.6943.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
#0 0x577cf26be14a <unknown>
#1 0x577cf215bb80 <unknown>
#2 0x577cf21ad0e9 <unknown>
#3 0x577cf21ad271 <unknown>
#4 0x577cf21a0b36 <unknown>
#5 0x577cf21d2efd <unknown>
