title,company,location,salary,job_type,work_arrangement,date_posted,job_link,country,source
Database Administrator,Infinite Computer Solutions Pte Ltd,Singapore,"84,000-102,000 SGD",[],,4 days ago,/job/database-administrator-infinite-computer-solutions-pte-ltd-singapore-33744633,SG,founditsg
Production Support Analyst (Microsoft Dynamics),U3 Infotech Pte Ltd,Singapore,"66,000-102,000 SGD",['Contract Job'],,5 days ago,/job/production-support-analyst-microsoft-dynamics-u3-infotech-pte-ltd-singapore-33754478,SG,founditsg
Senior Software Engineer - Java,Apar Technologies Private Limited,"Havelock Road, Cross Street, Eu Tong Sen Street","96,000-144,000 SGD",[],,4 days ago,/job/senior-software-engineer-java-apar-technologies-private-limited-havelock-road-cross-street-eu-tong-sen-street-33471754,SG,founditsg
Java Full Stack Engineer,Sourceo Pte Ltd,Singapore,"60,000-144,000 SGD",[],,5 days ago,/job/java-full-stack-engineer-sourceo-pte-ltd-singapore-33811701,SG,founditsg
Data Engineer (Devops / Unix),Zenith Infotech (S) Pte Ltd,Singapore,"72,000-84,000 SGD",['Contract Job'],,5 days ago,/job/data-engineer-devops-unix-zenith-infotech-s-pte-ltd-singapore-33811614,SG,founditsg
Junior LINUX / UNIX - System Engineer,Rapsys Technologies Pte Ltd,"Liang Seah Street, Singapore","48,000-54,000 SGD",['Contract Job'],,5 days ago,/job/junior-linux-unix-system-engineer-rapsys-technologies-pte-ltd-liang-seah-street-singapore-33710493,SG,founditsg
Senior Full Stack Engineer,Total eBiz Solutions Pte Ltd,Singapore,108-108 SGD,[],,5 days ago,/job/senior-full-stack-engineer-total-ebiz-solutions-pte-ltd-singapore-33772726,SG,founditsg
System Architect,Tata Consultancy Services Limited,Singapore,"132,000-132,000 SGD",[],,8 days ago,/job/system-architect-tata-consultancy-services-limited-singapore-33738768,SG,founditsg
Splunk Engineer,Tata Consultancy Services Limited,Singapore,"96,000-96,000 SGD",[],,8 days ago,/job/splunk-engineer-tata-consultancy-services-limited-singapore-33738722,SG,founditsg
Regulatory Reporting Manager,Tata Consultancy Services Limited,Singapore,"120,000-120,000 SGD",[],,8 days ago,/job/regulatory-reporting-manager-tata-consultancy-services-limited-singapore-33754312,SG,founditsg
Technical PM - Cloud Migration,Tata Consultancy Services Limited,Singapore,"120,000-120,000 SGD",[],,8 days ago,/job/technical-pm-cloud-migration-tata-consultancy-services-limited-singapore-33738761,SG,founditsg
Big Data Engineer,Tata Consultancy Services Limited,Singapore,"108,000-108,000 SGD",[],,8 days ago,/job/big-data-engineer-tata-consultancy-services-limited-singapore-33738767,SG,founditsg
Automation Engineer,Tata Consultancy Services Limited,Singapore,"84,000-96,000 SGD",[],,8 days ago,/job/automation-engineer-tata-consultancy-services-limited-singapore-33738773,SG,founditsg
Zscaler Architect,Tata Consultancy Services Limited,Singapore,"120,000-168,000 SGD",[],,8 days ago,/job/zscaler-architect-tata-consultancy-services-limited-singapore-33738781,SG,founditsg
APIGEE DEVELOPER,Tata Consultancy Services Limited,Singapore,"132,000-132,000 SGD",[],,8 days ago,/job/apigee-developer-tata-consultancy-services-limited-singapore-33738769,SG,founditsg
Data Engineer,Tata Consultancy Services Limited,Singapore,"120,000-120,000 SGD",[],,8 days ago,/job/data-engineer-tata-consultancy-services-limited-singapore-33738780,SG,founditsg
Business Analyst,Tata Consultancy Services Limited,Singapore,"120,000-120,000 SGD",[],,8 days ago,/job/business-analyst-tata-consultancy-services-limited-singapore-33754311,SG,founditsg
MSBI Developer,Tata Consultancy Services Limited,Singapore,"120,000-120,000 SGD",[],,8 days ago,/job/msbi-developer-tata-consultancy-services-limited-singapore-33754310,SG,founditsg
Senior C Programmer,Tata Consultancy Services Limited,Singapore,"120,000-120,000 SGD",[],,8 days ago,/job/senior-c-programmer-tata-consultancy-services-limited-singapore-33738763,SG,founditsg
Calypso Developer Engineer,Capgemini Singapore Pte Ltd,"Shenton Way, Marina","72,000-120,000 SGD",[],,8 days ago,/job/calypso-developer-engineer-capgemini-singapore-pte-ltd-shenton-way-marina-33513038,SG,founditsg
#SGunited Jobs Associate Engineer / IT Admin / Project Admin,ITCAN Pte Limited,Singapore,"36,000-42,000 SGD",[],,8 days ago,/job/sgunited-jobs-associate-engineer-it-admin-project-admin-itcan-pte-limited-singapore-33662663,SG,founditsg
System Engineer (EUC & Network),Triton AI Pte Ltd,Anson,"60,000-78,000 SGD",[],,12 days ago,/job/system-engineer-euc-network-triton-ai-pte-ltd-anson-33820074,SG,founditsg
Junior Production Support Analyst,Helius Technologies Pte Ltd,Singapore,"48,000-50,400 SGD",[],,8 days ago,/job/junior-production-support-analyst-helius-technologies-pte-ltd-singapore-33744697,SG,founditsg
Salesforce Solution Architect,Capgemini Singapore Pte Ltd,Singapore,"120,000-240,000 SGD",[],,8 days ago,/job/salesforce-solution-architect-capgemini-singapore-pte-ltd-singapore-33856441,SG,founditsg
Solution Architect (Pre-sales & Delivery),Capgemini Singapore Pte Ltd,Marina,"120,000-216,000 SGD",[],,8 days ago,/job/solution-architect-pre-sales-delivery-capgemini-singapore-pte-ltd-marina-33521145,SG,founditsg
Developer,Encora Technologies Pte Ltd,Singapore,"96,000-114,000 SGD",['Contract Job'],,8 days ago,/job/developer-encora-technologies-pte-ltd-singapore-33861450,SG,founditsg
Full Stack Developer,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,"72,000-180,000 SGD",[],,8 days ago,/job/full-stack-developer-tech-aalto-pte-ltd-raffles-link-raffles-place-33466894,SG,founditsg
Account Manager (Financial Service),Capgemini Singapore Pte Ltd,"Shenton Way, Marina","96,000-180,000 SGD",[],,8 days ago,/job/account-manager-financial-service-capgemini-singapore-pte-ltd-shenton-way-marina-33521144,SG,founditsg
IT Admin,ITCAN Pte Limited,Singapore,"30,000-42,000 SGD",[],,8 days ago,/job/it-admin-itcan-pte-limited-singapore-33662787,SG,founditsg
Systems Deployment Engineer,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,"48,000-120,000 SGD",[],,8 days ago,/job/systems-deployment-engineer-tech-aalto-pte-ltd-raffles-link-raffles-place-33754349,SG,founditsg
Senior Cloud Engineer,Helius Technologies Pte Ltd,Singapore,"102,000-114,000 SGD",[],,8 days ago,/job/senior-cloud-engineer-helius-technologies-pte-ltd-singapore-33744686,SG,founditsg
Software Engineer,Capgemini Singapore Pte Ltd,Marina,"60,000-90,000 SGD",[],,8 days ago,/job/software-engineer-capgemini-singapore-pte-ltd-marina-33521326,SG,founditsg
System Engineer (CCTV),ITCAN Pte Limited,Singapore,"48,000-54,000 SGD",[],,8 days ago,/job/system-engineer-cctv-itcan-pte-limited-singapore-33662811,SG,founditsg
Admin Assistant / Project coordinator- (URGENT HIRING),ITCAN Pte Limited,"Raffles Link / Raffles Place, Cecil Street","24,000-42,000 SGD",[],,8 days ago,/job/admin-assistant-project-coordinator-urgent-hiring-itcan-pte-limited-raffles-link-raffles-place-cecil-street-33662252,SG,founditsg
#SGunited Jobs Network Engineer,ITCAN Pte Limited,"Raffles Link / Raffles Place, Cecil Street","42,000-54,000 SGD",[],,8 days ago,/job/sgunited-jobs-network-engineer-itcan-pte-limited-raffles-link-raffles-place-cecil-street-33662253,SG,founditsg
Technical Infrastructure Project Manager (Permanent Role),Helius Technologies Pte Ltd,Singapore,"90,000-114,000 SGD",[],,8 days ago,/job/technical-infrastructure-project-manager-permanent-role-helius-technologies-pte-ltd-singapore-33831214,SG,founditsg
Calypso Application Support Programmer,Capgemini Singapore Pte Ltd,"Shenton Way, Marina","84,000-132,000 SGD",[],,8 days ago,/job/calypso-application-support-programmer-capgemini-singapore-pte-ltd-shenton-way-marina-33513023,SG,founditsg
Senior Data Engineer (Informatica and MS Fabric),Helius Technologies Pte Ltd,Singapore,"78,000-90,000 SGD",[],,8 days ago,/job/senior-data-engineer-informatica-and-ms-fabric-helius-technologies-pte-ltd-singapore-33744701,SG,founditsg
System Engineer,Helius Technologies Pte Ltd,Singapore,"42,000-66,000 SGD",['Contract Job'],,8 days ago,/job/system-engineer-helius-technologies-pte-ltd-singapore-33836898,SG,founditsg
System Engineer,ITCAN Pte Limited,Singapore,"42,000-66,000 SGD",[],,8 days ago,/job/system-engineer-itcan-pte-limited-singapore-33662668,SG,founditsg
Senior Java Developer (Azure Cloud),Helius Technologies Pte Ltd,Singapore,"90,000-96,000 SGD",[],,8 days ago,/job/senior-java-developer-azure-cloud-helius-technologies-pte-ltd-singapore-33831205,SG,founditsg
Network Service Manager,Helius Technologies Pte Ltd,Singapore,"102,000-120,000 SGD",[],,8 days ago,/job/network-service-manager-helius-technologies-pte-ltd-singapore-33836904,SG,founditsg
Functional Business Analyst,Encora Technologies Pte Ltd,Singapore,"108,000-132,000 SGD",['Contract Job'],,8 days ago,/job/functional-business-analyst-encora-technologies-pte-ltd-singapore-33861857,SG,founditsg
IT Project Manager (Banking),Helius Technologies Pte Ltd,Singapore,"96,000-108,000 SGD",[],,8 days ago,/job/it-project-manager-banking-helius-technologies-pte-ltd-singapore-33836897,SG,founditsg
.NET Developer (Backend),Capgemini Singapore Pte Ltd,"Shenton Way, Raffles Link / Raffles Place, Tanjong Pagar","48,000-96,000 SGD",[],,8 days ago,/job/net-developer-backend-capgemini-singapore-pte-ltd-shenton-way-raffles-link-raffles-place-tanjong-pagar-33521327,SG,founditsg
SAP Analytics Leader (SAP HANA data modeling),Capgemini Singapore Pte Ltd,Singapore,"96,000-180,000 SGD",[],,8 days ago,/job/sap-analytics-leader-sap-hana-data-modeling-capgemini-singapore-pte-ltd-singapore-33856322,SG,founditsg
Contact Center MDE (Market Development Executive),Capgemini Singapore Pte Ltd,Singapore,"96,000-192,000 SGD",[],,8 days ago,/job/contact-center-mde-market-development-executive-capgemini-singapore-pte-ltd-singapore-33856318,SG,founditsg
Account Cybersecurity Program Manager,Capgemini Singapore Pte Ltd,Singapore,"108,000-180,000 SGD",[],,8 days ago,/job/account-cybersecurity-program-manager-capgemini-singapore-pte-ltd-singapore-33856319,SG,founditsg
Architect,Encora Technologies Pte Ltd,Singapore,"120,000-132,000 SGD",['Contract Job'],,8 days ago,/job/architect-encora-technologies-pte-ltd-singapore-33861853,SG,founditsg
Dynamics and Siebel CRM Technical & Functional Analyst,Encora Technologies Pte Ltd,Singapore,"108,000-132,000 SGD",['Contract Job'],,8 days ago,/job/dynamics-and-siebel-crm-technical-functional-analyst-encora-technologies-pte-ltd-singapore-33861858,SG,founditsg
#SGunited Jobs Cluster Manager / Service Desk Team Lead,ITCAN Pte Limited,Singapore,"42,000-49,200 SGD",[],,8 days ago,/job/sgunited-jobs-cluster-manager-service-desk-team-lead-itcan-pte-limited-singapore-33662676,SG,founditsg
#SGunited Jobs Systems Executive / Electro-Optics,ITCAN Pte Limited,Singapore,"36,000-44,400 SGD",[],,8 days ago,/job/sgunited-jobs-systems-executive-electro-optics-itcan-pte-limited-singapore-33662655,SG,founditsg
System Engineering,ITCAN Pte Limited,Singapore,"42,000-48,000 SGD",[],,8 days ago,/job/system-engineering-itcan-pte-limited-singapore-33662483,SG,founditsg
Creative Content Manager,Helius Technologies Pte Ltd,Singapore,"78,000-132,000 SGD",['Contract Job'],,8 days ago,/job/creative-content-manager-helius-technologies-pte-ltd-singapore-33744702,SG,founditsg
Product Owner / Business Analyst,Helius Technologies Pte Ltd,Singapore,"48,000-78,000 SGD",['Contract Job'],,8 days ago,/job/product-owner-business-analyst-helius-technologies-pte-ltd-singapore-33831210,SG,founditsg
Infrastructure Automation Engineer,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,"72,000-102,000 SGD",['Contract Job'],,8 days ago,/job/infrastructure-automation-engineer-tech-aalto-pte-ltd-raffles-link-raffles-place-33467012,SG,founditsg
Data Scientist – Big Data,Capgemini Singapore Pte Ltd,Marina,"78,000-132,000 SGD",[],,8 days ago,/job/data-scientist-big-data-capgemini-singapore-pte-ltd-marina-33521323,SG,founditsg
#SGUNITED JOBS Service desk Engineer,ITCAN Pte Limited,Singapore,"24,000-31,200 SGD",['Contract Job'],,8 days ago,/job/sgunited-jobs-service-desk-engineer-itcan-pte-limited-singapore-33662473,SG,founditsg
SAP Developer,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,"66,000-132,000 SGD",[],,8 days ago,/job/sap-developer-tech-aalto-pte-ltd-raffles-link-raffles-place-33754353,SG,founditsg
Release Engineer,Helius Technologies Pte Ltd,Singapore,"72,000-84,000 SGD",[],,8 days ago,/job/release-engineer-helius-technologies-pte-ltd-singapore-33744690,SG,founditsg
Cloud Developer,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,"90,000-105,600 SGD",[],,8 days ago,/job/cloud-developer-tech-aalto-pte-ltd-raffles-link-raffles-place-33881545,SG,founditsg
Developer,Encora Technologies Pte Ltd,Singapore,"96,000-114,000 SGD",['Contract Job'],,8 days ago,/job/developer-encora-technologies-pte-ltd-singapore-33861448,SG,founditsg
Systems Deployment Engineer,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,"48,000-120,000 SGD",['Contract Job'],,8 days ago,/job/systems-deployment-engineer-tech-aalto-pte-ltd-raffles-link-raffles-place-33881543,SG,founditsg
PMO Analyst,Helius Technologies Pte Ltd,Singapore,"42,000-48,000 SGD",[],,8 days ago,/job/pmo-analyst-helius-technologies-pte-ltd-singapore-33744708,SG,founditsg
Cyber Security Analyst,ITCAN Pte Limited,Singapore,"66,000-84,000 SGD",[],,8 days ago,/job/cyber-security-analyst-itcan-pte-limited-singapore-33662762,SG,founditsg
Data Solutions Architect,Capgemini Singapore Pte Ltd,Marina,"120,000-216,000 SGD",[],,8 days ago,/job/data-solutions-architect-capgemini-singapore-pte-ltd-marina-33521325,SG,founditsg
#SGUNITED JOBS - Service Desk Engineer (IT Remote Support),ITCAN Pte Limited,Singapore,"24,000-42,000 SGD",[],,8 days ago,/job/sgunited-jobs-service-desk-engineer-it-remote-support-itcan-pte-limited-singapore-33662248,SG,founditsg
L2 Production Support Analyst,Helius Technologies Pte Ltd,Singapore,"60,000-72,000 SGD",[],,8 days ago,/job/l2-production-support-analyst-helius-technologies-pte-ltd-singapore-33836902,SG,founditsg
Java Developer,Helius Technologies Pte Ltd,Singapore,"108,000-120,000 SGD",['Contract Job'],,8 days ago,/job/java-developer-helius-technologies-pte-ltd-singapore-33836906,SG,founditsg
"Network Support Engineer (L2 End User, CCNA)",Triton AI Pte Ltd,Anson,"60,000-78,000 SGD",[],,12 days ago,/job/network-support-engineer-l2-end-user-ccna-triton-ai-pte-ltd-anson-33662235,SG,founditsg
#SGunited Jobs Network Engineer / Cisco Router,ITCAN Pte Limited,Singapore,"78,000-84,000 SGD",[],,8 days ago,/job/sgunited-jobs-network-engineer-cisco-router-itcan-pte-limited-singapore-33662667,SG,founditsg
Senior Java Developer with Big Data Experience,Capgemini Singapore Pte Ltd,Singapore,"96,000-144,000 SGD",[],,8 days ago,/job/senior-java-developer-with-big-data-experience-capgemini-singapore-pte-ltd-singapore-33856320,SG,founditsg
Dot Net Developer,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,"72,000-156,000 SGD",[],,8 days ago,/job/dot-net-developer-tech-aalto-pte-ltd-raffles-link-raffles-place-33754351,SG,founditsg
L1 / L2 Desktop Support Engineer,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,"31,200-33,600 SGD",['Contract Job'],,8 days ago,/job/l1-l2-desktop-support-engineer-tech-aalto-pte-ltd-raffles-link-raffles-place-33467050,SG,founditsg
Software Quality Engineer,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,"54,000-66,000 SGD",[],,8 days ago,/job/software-quality-engineer-tech-aalto-pte-ltd-raffles-link-raffles-place-33881549,SG,founditsg
System Administrator,Helius Technologies Pte Ltd,Singapore,"54,000-72,000 SGD",['Contract Job'],,8 days ago,/job/system-administrator-helius-technologies-pte-ltd-singapore-33836903,SG,founditsg
Project Coordinator / Project Admin - HIRING URGENTLY NOW,ITCAN Pte Limited,"Raffles Link / Raffles Place, Cecil Street","24,000-36,000 SGD",[],,8 days ago,/job/project-coordinator-project-admin-hiring-urgently-now-itcan-pte-limited-raffles-link-raffles-place-cecil-street-33521580,SG,founditsg
Production Support / Application Support,Helius Technologies Pte Ltd,Singapore,"42,000-51,600 SGD",[],,8 days ago,/job/production-support-application-support-helius-technologies-pte-ltd-singapore-33836901,SG,founditsg
Calypso Developer Engineer,Capgemini Singapore Pte Ltd,Singapore,"84,000-120,000 SGD",[],,8 days ago,/job/calypso-developer-engineer-capgemini-singapore-pte-ltd-singapore-33856442,SG,founditsg
Technical Solutions Specialist – Banking and Capital Markets,Capgemini Singapore Pte Ltd,"Shenton Way, Marina","72,000-120,000 SGD",[],,8 days ago,/job/technical-solutions-specialist-banking-and-capital-markets-capgemini-singapore-pte-ltd-shenton-way-marina-33513049,SG,founditsg
Data Centre On-site Support Engineer,Encora Technologies Pte Ltd,Singapore,"48,000-72,000 SGD",['Contract Job'],,8 days ago,/job/data-centre-on-site-support-engineer-encora-technologies-pte-ltd-singapore-33861445,SG,founditsg
ACI Engineer Cisco Application Centric Infrastructure,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,"66,000-108,000 SGD",['Contract Job'],,8 days ago,/job/aci-engineer-cisco-application-centric-infrastructure-tech-aalto-pte-ltd-raffles-link-raffles-place-33467024,SG,founditsg
Compliance - KYC Analyst,Helius Technologies Pte Ltd,Singapore,"108,000-120,000 SGD",['Contract Job'],,8 days ago,/job/compliance-kyc-analyst-helius-technologies-pte-ltd-singapore-33744710,SG,founditsg
EUC & Backend Support,Encora Technologies Pte Ltd,Singapore,"48,000-63,600 SGD",['Contract Job'],,8 days ago,/job/euc-backend-support-encora-technologies-pte-ltd-singapore-33861444,SG,founditsg
Developer,Encora Technologies Pte Ltd,Singapore,"60,000-96,000 SGD",['Contract Job'],,8 days ago,/job/developer-encora-technologies-pte-ltd-singapore-33861443,SG,founditsg
Release Engineer,Helius Technologies Pte Ltd,Singapore,"78,000-90,000 SGD",['Contract Job'],,8 days ago,/job/release-engineer-helius-technologies-pte-ltd-singapore-33744691,SG,founditsg
Changeman Developer,Encora Technologies Pte Ltd,Singapore,"84,000-120,000 SGD",['Contract Job'],,8 days ago,/job/changeman-developer-encora-technologies-pte-ltd-singapore-33861854,SG,founditsg
Senior Systems Engineer (CCTV),ITCAN Pte Limited,Singapore,"72,000-84,000 SGD",[],,8 days ago,/job/senior-systems-engineer-cctv-itcan-pte-limited-singapore-33662824,SG,founditsg
Pega Lead System Architect,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,"84,000-180,000 SGD",['Contract Job'],,8 days ago,/job/pega-lead-system-architect-tech-aalto-pte-ltd-raffles-link-raffles-place-33466988,SG,founditsg
IT Infrastructure Engineer,Helius Technologies Pte Ltd,Singapore,"54,000-60,000 SGD",[],,8 days ago,/job/it-infrastructure-engineer-helius-technologies-pte-ltd-singapore-33744680,SG,founditsg
Junior Production Support,Helius Technologies Pte Ltd,Singapore,"48,000-50,400 SGD",['Contract Job'],,8 days ago,/job/junior-production-support-helius-technologies-pte-ltd-singapore-33744698,SG,founditsg
Cloud Data Engineer,Encora Technologies Pte Ltd,Singapore,"96,000-132,000 SGD",['Contract Job'],,8 days ago,/job/cloud-data-engineer-encora-technologies-pte-ltd-singapore-33861446,SG,founditsg
Senior Systems Engineer,ITCAN Pte Limited,"Raffles Link / Raffles Place, Cecil Street","78,000-81,600 SGD",[],,8 days ago,/job/senior-systems-engineer-itcan-pte-limited-raffles-link-raffles-place-cecil-street-33521582,SG,founditsg
Service Delivery Manager,ITCAN Pte Limited,Singapore,"72,000-96,000 SGD",[],,8 days ago,/job/service-delivery-manager-itcan-pte-limited-singapore-33662786,SG,founditsg
Service Delivery Manager,Capgemini Singapore Pte Ltd,"Shenton Way, Tanjong Pagar, Raffles Link / Raffles Place","72,000-144,000 SGD",[],,8 days ago,/job/service-delivery-manager-capgemini-singapore-pte-ltd-shenton-way-tanjong-pagar-raffles-link-raffles-place-33513005,SG,founditsg
System Engineer,ITCAN Pte Limited,"Raffles Link / Raffles Place, Cecil Street","42,000-66,000 SGD",[],,8 days ago,/job/system-engineer-itcan-pte-limited-raffles-link-raffles-place-cecil-street-33662247,SG,founditsg
Enterprise / Application Architect,Encora Technologies Pte Ltd,Singapore,"96,000-120,000 SGD",['Contract Job'],,8 days ago,/job/enterprise-application-architect-encora-technologies-pte-ltd-singapore-33861449,SG,founditsg
Infrastructure Management (Chef & Terraform),Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,12-12 SGD,[],,8 days ago,/job/infrastructure-management-chef-terraform-tech-aalto-pte-ltd-raffles-link-raffles-place-33470979,SG,founditsg
"Full Stack Software Developer Engineer (.Net, Java)",Capgemini Singapore Pte Ltd,"Shenton Way, Marina","84,000-144,000 SGD",[],,8 days ago,/job/full-stack-software-developer-engineer-net-java-capgemini-singapore-pte-ltd-shenton-way-marina-33513022,SG,founditsg
Golang Developer,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,"66,000-156,000 SGD",['Contract Job'],,8 days ago,/job/golang-developer-tech-aalto-pte-ltd-raffles-link-raffles-place-33881542,SG,founditsg
Devops Engineer,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,"84,000-180,000 SGD",['Contract Job'],,8 days ago,/job/devops-engineer-tech-aalto-pte-ltd-raffles-link-raffles-place-33466947,SG,founditsg
Admin Executive,ITCAN Pte Limited,Singapore,"31,200-42,000 SGD",[],,8 days ago,/job/admin-executive-itcan-pte-limited-singapore-33662844,SG,founditsg
Automation Tester (Tosca or Selenium),Capgemini Singapore Pte Ltd,Marina,"72,000-108,000 SGD",[],,8 days ago,/job/automation-tester-tosca-or-selenium-capgemini-singapore-pte-ltd-marina-33521143,SG,founditsg
DevOps- SRE Engineer,Helius Technologies Pte Ltd,Singapore,"90,000-108,000 SGD",[],,8 days ago,/job/devops-sre-engineer-helius-technologies-pte-ltd-singapore-33831206,SG,founditsg
Gen AI Data Scientist,Encora Technologies Pte Ltd,Singapore,"96,000-132,000 SGD",['Contract Job'],,8 days ago,/job/gen-ai-data-scientist-encora-technologies-pte-ltd-singapore-33861441,SG,founditsg
Devops Engineer,Helius Technologies Pte Ltd,Singapore,"90,000-108,000 SGD",['Contract Job'],,8 days ago,/job/devops-engineer-helius-technologies-pte-ltd-singapore-33831216,SG,founditsg
DevOps Engineer,Capgemini Singapore Pte Ltd,"Shenton Way, Raffles Link / Raffles Place, Tanjong Pagar","96,000-144,000 SGD",[],,8 days ago,/job/devops-engineer-capgemini-singapore-pte-ltd-shenton-way-raffles-link-raffles-place-tanjong-pagar-33513016,SG,founditsg
DevOps Engineer,Capgemini Singapore Pte Ltd,Singapore,"72,000-108,000 SGD",[],,8 days ago,/job/devops-engineer-capgemini-singapore-pte-ltd-singapore-33856445,SG,founditsg
Cloud Devops Engineer,ITCAN Pte Limited,Singapore,"66,000-96,000 SGD",[],,8 days ago,/job/cloud-devops-engineer-itcan-pte-limited-singapore-33662763,SG,founditsg
Project Coordinator,ITCAN Pte Limited,Singapore,"33,600-43,200 SGD",[],,8 days ago,/job/project-coordinator-itcan-pte-limited-singapore-33662666,SG,founditsg
Service Desk,ITCAN Pte Limited,"Singapore, Raffles Link / Raffles Place, Cecil Street","30,000-34,800 SGD",[],,8 days ago,/job/service-desk-itcan-pte-limited-singapore-raffles-link-raffles-place-cecil-street-33662479,SG,founditsg
Software Quality Engineer(Senior),Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,"86,400-108,000 SGD",[],,8 days ago,/job/software-quality-engineer-senior-tech-aalto-pte-ltd-raffles-link-raffles-place-33881551,SG,founditsg
Scrum Master-Private Banking Domain,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,"84,000-132,000 SGD",['Contract Job'],,8 days ago,/job/scrum-master-private-banking-domain-tech-aalto-pte-ltd-raffles-link-raffles-place-33881544,SG,founditsg
Solution Architect,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,"108,000-138,000 SGD",[],,8 days ago,/job/solution-architect-tech-aalto-pte-ltd-raffles-link-raffles-place-33881548,SG,founditsg
Digital Marketing Market Development Executive (MDE),Capgemini Singapore Pte Ltd,Singapore,"96,000-192,000 SGD",[],,8 days ago,/job/digital-marketing-market-development-executive-mde-capgemini-singapore-pte-ltd-singapore-33856323,SG,founditsg
Junior Data Engineer (Fresh Grad),Capgemini Singapore Pte Ltd,Singapore,"52,800-52,800 SGD",[],,8 days ago,/job/junior-data-engineer-fresh-grad-capgemini-singapore-pte-ltd-singapore-33856317,SG,founditsg
7970|SAP FICO,AMK TECHNOLOGY SDN BHD,"Singapore, Other - Malaysia","60,000-96,000 SGD",[],,5 days ago,/job/7970sap-fico-amk-technology-sdn-bhd-singapore-other-malaysia-33744102,SG,founditsg
Systems Deployment Engineer,AMK TECHNOLOGY SDN BHD,"Singapore, Jurong West","120,000-120,000 SGD",['Contract Job'],,5 days ago,/job/systems-deployment-engineer-amk-technology-sdn-bhd-singapore-jurong-west-34023501,SG,founditsg
SAP - Project Manager,AMK TECHNOLOGY SDN BHD,Singapore,"144,000-144,000 SGD",[],,5 days ago,/job/sap-project-manager-amk-technology-sdn-bhd-singapore-34023463,SG,founditsg
.Net Developer with Sharepoint,Zenith Infotech (S) Pte Ltd,Singapore,"72,000-93,600 SGD",[],,6 days ago,/job/net-developer-with-sharepoint-zenith-infotech-s-pte-ltd-singapore-34837383,SG,founditsg
Blockchain,Exasoft Pte. Ltd.,Singapore,"156,000-162,000 SGD",['Contract Job'],,6 days ago,/job/blockchain-exasoft-pte-ltd-singapore-34837399,SG,founditsg
SAP BA-SD,AMK TECHNOLOGY SDN BHD,Singapore,"144,000-144,000 SGD",[],,5 days ago,/job/sap-ba-sd-amk-technology-sdn-bhd-singapore-34023489,SG,founditsg
SAP ABAP,AMK TECHNOLOGY SDN BHD,Singapore,"120,000-120,000 SGD",[],,5 days ago,/job/sap-abap-amk-technology-sdn-bhd-singapore-34023499,SG,founditsg
Senior Consultant - (VMware),AMK TECHNOLOGY SDN BHD,Singapore,"120,000-120,000 SGD",[],,5 days ago,/job/senior-consultant-vmware-amk-technology-sdn-bhd-singapore-34023528,SG,founditsg
Field Engineer - Desktop,Infinite Computer Solutions Pte Ltd,Singapore,"30,000-36,000 SGD",[],,12 days ago,/job/field-engineer-desktop-infinite-computer-solutions-pte-ltd-singapore-34668788,SG,founditsg
Solutions Consultant - Technology Sector,Cygnify Pte. Ltd,Singapore,"168,000-204,000 SGD",[],,7 days ago,/job/solutions-consultant-technology-sector-cygnify-pte-ltd-singapore-34833760,SG,founditsg
Project Management,Exasoft Pte. Ltd.,Singapore,"120,000-126,000 SGD",['Contract Job'],,6 days ago,/job/project-management-exasoft-pte-ltd-singapore-34786270,SG,founditsg
SAP Solution Architect,vVolve Management Consultants Pte Ltd,Remote,"18,000,000-24,000,000 INR",['Work From Home'],,12 days ago,/job/sap-solution-architect-vvolve-management-consultants-pte-ltd-remote-34790982,SG,founditsg
Software Test Engineer | 24 months contract,Zenith Infotech (S) Pte Ltd,Singapore,"48,000-84,000 SGD",[],,12 days ago,/job/software-test-engineer-24-months-contract-zenith-infotech-s-pte-ltd-singapore-34780285,SG,founditsg
Software Engineer,Bahwan CyberTek Private Limited,Singapore,"48,000-72,000 SGD",[],,21 days ago,/job/software-engineer-bahwan-cybertek-private-limited-singapore-34566533,SG,founditsg
Azure Data Engineer,Bahwan CyberTek Private Limited,Singapore,"72,000-90,000 SGD",[],,21 days ago,/job/azure-data-engineer-bahwan-cybertek-private-limited-singapore-34566530,SG,founditsg
Network Engineer - L2,Ensoft Consulting Pte Ltd,Singapore,"66,000-102,000 SGD",[],,14 days ago,/job/network-engineer-l2-ensoft-consulting-pte-ltd-singapore-34622801,SG,founditsg
